Cluster,State,State_Count,P(-1),P(0),P(+1),Direction,Entropy,Gini,Classification_Error
1,"(np.int64(0), np.int64(-1), np.int64(1), np.int64(1), np.int64(0))",17,0.2500819164815961,0.40901809444060144,0.34089998907780245,0.09081807259620633,1.0791307359359439,0.6539504309158254,0.5909819055593986
1,"(np.int64(0), np.int64(-1), np.int64(1), np.int64(1), np.int64(1))",14,0.4474632717155323,0.47359989882595954,0.0789368294585081,-0.3685264422570242,0.9142264860845714,0.569248733252711,0.5264001011740405
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(-1), np.int64(-1))",15,0.3750901081297557,0.3999199038846616,0.2249899879855827,-0.15010012014417298,1.0699496457277362,0.6487509865663386,0.6000800961153384
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(-1), np.int64(0))",32,0.39194059898905714,0.29725400209981706,0.31080539891112574,-0.0811352000779314,1.0909318719128298,0.661422629107437,0.6080594010109428
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(-1), np.int64(1))",24,0.2242000745722453,0.44822062336873214,0.3275793020590225,0.10337922748677722,1.0604978342209566,0.6415244002112686,0.5517793766312679
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(0), np.int64(-1))",31,0.40282783784986426,0.33328883549147864,0.26388332665865705,-0.1389445111912072,1.0840274010703554,0.657013875101498,0.5971721621501358
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(0), np.int64(0))",37,0.22623338482369318,0.38091423994507695,0.39285237523122984,0.16661899040753667,1.070926938370292,0.6493898086734601,0.6071476247687702
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(0), np.int64(1))",28,0.2879333988665186,0.4241938811422191,0.28787271999126224,-6.0678875256348075e-05,1.0807279892673605,0.6542832061035075,0.5758061188577809
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(1), np.int64(-1))",18,0.28268705054761367,0.5216694816388362,0.19564346781355016,-0.08704358273406351,1.0157970819472297,0.6096726168812472,0.4783305183611638
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(1), np.int64(0))",25,0.28339340541983715,0.5332799359231077,0.18332665865705514,-0.10006674676278202,1.0036250268635187,0.6016920239320336,0.46672006407689226
1,"(np.int64(0), np.int64(0), np.int64(-1), np.int64(1), np.int64(1))",22,0.35191859861463387,0.3703110399145641,0.277770361470802,-0.0741482371438319,1.0912123793611048,0.6618666599548864,0.6296889600854358
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(-1), np.int64(-1))",30,0.2714800617884318,0.42852565936266374,0.2999942788489044,0.02851421706047258,1.078299094927313,0.6526677679770694,0.5714743406373363
1,"(np.int64(0), np.int64(0), np.int64(0), np.int64(-1), np.int64(0))",41,0.38047396005641554,0.34779126255854853,0.27173477738503593,-0.10873918267137961,1.0890380458899893,0.6604410141664249,0.6195260399435845
